GaiaDR3,SpType
3762265044897942912,"DA "
3762305726828800640,"DA "
3762477113202968576,"DB "
3762563085564070016,"DA "
3762658743075792896,"DA "
3762701108633074688,"DA "
3762705300521180416,"DA "
3762708491681835904,"DA "
3762845930634843264,"DA "
3762858854192194816,"DA "
3762943649730873088,"DA "
3763168877816506112,"DA "
3763292779032935552,"DA "
3763316659053401984,"DA "
3763445409285757824,"DC "
3763455060076582784,"DA "
3763467635741995392,"DA "
3763520240500666496,DC:
3763784432528900480,"DA "
3764001860953347328,"DA "
3764622707065522432,"DA "
3764937133031908608,"DA "
3764949025796348416,"DA "
3765078042318705280,"DA "
3765230771355299072,"DA "
3765264169021657216,"DA "
3765487369881622912,"DA "
3765518602883852416,"DA "
3765546399912274560,"DA "
3765636770319548672,"DA "
3765744896120712576,"DA "
3765964557929244672,"DA "
3766038744898807680,"DA "
3766057711473681664,"DA "
3766143778323235456,"DA "
3766162573100182784,DA:
3766292246752815488,"DA "
3766309254824041856,DA:
3766324957224239360,"DA "
3766486310555590784,"DA "
3766550735065504512,"DB "
3766890174919919616,DZ:
3767048057918704768,"DA "
3767232878951078656,"DA "
3767253430369489024,"DA "
3767353790870322944,"DA "
3767515389014753152,"DA "
3767553493964115072,"DA "
3767685534143489664,"DA "
3767767069803057024,"DA "
3767886572973204352,"DA "
3768160042130569472,"DA "
3768242505503031552,"DA "
3768274356980351232,"DA "
3768352147427699456,"DA "
3768369361657172224,"DA "
3768495736774692224,"DA "
3768597132362583680,"DA "
3768781476654139648,"DB "
3768837410012589952,"DA "
3768857063783479424,"DA "
3768895340534597120,DQ:
3768947979651176704,"DA "
3769044427436638848,"DA "
3769057106180461696,"DA "
3769196061257219456,"DA "
3769361469037774720,"DA "
3769489076810578304,"DC "
3769578790088280192,"DA "
3769742857838676480,"DB "
3769812058351475456,"DB "
3769821507279600256,"DA "
3770420088281864576,"DA "
3770528561975278592,DA:
3770616248027912320,"DA "
3770623807170338304,DA:
3770654288553791232,"DQ "
3770679607385356928,"DA "
3770944795846212352,"DA "
3770962491111170048,"DA "
3771000389903023232,"DA "
3771112574449055360,DC:
3771123603925076736,"DA "
3771258534617402624,"DA "
3771288500604410112,DA:
3771911305222091776,"DA "
3771951742338562688,DA:
3771975042536700288,"DA "
3771989606771175168,"DA "
3772200403765449088,"DA "
3772496760804084992,"DA "
3772508267021017600,"DA "
3772542764198543616,"DA "
3772747960556561920,"DA "
3772963636634067328,"DA "
3773128151061170048,"DA "
3773196836178002944,"DA "
3773196836178004096,"DA "
3773298781522280064,"DB "
3773601971852869888,"DA "
3773719138561389184,"DA "
3773831975941446912,"DC "
3774010990179184768,"DA "
3774134444718602240,"DB "
3774208322451434624,"DA "
3774756012386282624,"DA "
3775058824759807360,"DA "
3775407408600360704,"DA "
3775831167254103424,"DA "
3775923285713063168,"DB "
3775948741983400704,"DA "
3775992486225955712,"DA "
3776007875093752960,DA:
3776012754176626432,"DA "
3776038764499301120,"DB "
3776395212423903232,"DA "
3776430877832439936,"DA "
3776535400156320128,"DA "
3776540244879441920,"DA "
3776849242006510720,"DA "
3776869239374325248,"DA "
3776869995288571648,"DA "
3776913838314813312,"DA "
3776918275016618112,"DB "
3776964450209605760,"DA "
3777010874511580800,"DA "
3777143812339040768,"DA "
3777154459562665600,"DA "
3777428375397046656,"DB "
3777499843652893824,"DA "
3777521215410210304,"DA "
3777602583565736192,"DA "
3777808909499353728,"DA "
3777861759072556544,"DA "
3778022214755082368,"DA "
3778062316865017088,"DA "
3778136082927987072,"DA "
3778200988474249088,"DC "
3778255036342283904,"DA "
3778295963086136320,"DA "
3778305545157841152,"DB "
3778330078011304064,"DB "
3778410239280841088,"DA "
3778552041920725376,"DA "
3778683605359041408,"DA "
3778692573250571008,"DA "
3778712673697855744,"DA "
3778844202776051328,"DA "
3778912651670225920,"DB "
3779056133642874240,"DA "
3779205667223915520,"DA "
3779338158375462400,"DB "
3779478620985360000,"DA "
3779487795036099456,"DA "
3779584345900519424,"DA "
3779687871792277760,DA:
3779696289928247296,"DA "
3779932169531575936,"DB "
3779968766948535808,"DA "
3780065966353337984,"DA "
3780094656734582528,"DB "
3780111080689647488,"DA "
3780195262048958336,"DA "
3780210350269115776,"DA "
3780438906953237760,"DB "
3780489312689696896,"DA "
3780797416463229824,"DB "
3780807522521857920,"DA "
3780903003939677696,"DA "
3781104425020491264,"DA "
3781170082186376448,"DA "
3781256703086058624,"DA "
3781429807447808768,"DA "
3781450629449435264,"DC "
3781482309128453760,"DA "
3781616827503753088,"DB "
3781699462675204480,"DA "
3781742343628799232,"DA "
3781745474659719296,"DA "
3781764436940081152,"DA "
3781814155481248768,"DA "
3781985683590564736,"DA "
3782207608845723136,"DA "
3782411946209934080,DA:
3782527364866017664,DA:
3782744273599043840,"DA "
3782950741267429376,"DA "
3783104711550228096,"DA "
3783141506534958720,"DA "
3783206210217512320,"DA "
3783335535977190656,"DA "
3783408790939557376,"DA "
3783683123385956736,"DA "
3783864852042143616,"DA "
3783907870434794752,"DA "
3783929890730973184,"DZ "
3784004558738490240,"DC "
3784079978364077568,"DB "
3784123988893739648,"DA "
3784257205894567168,"DA "
3784591934170756352,DC:
3784792977294041216,"DA "
3784808915917736064,DA:
3784914022357970176,"DA "
3785295862130129792,"DZ "
3785545867881953664,"DA "
3785669803458335872,"DA "
3785901830475925888,"DA "
3786228007472603520,DA:
3786367989046410240,"DA "
3786396919946276992,"DA "
3786585490485815936,"DA "
3786638400187218176,"DA "
3786674963243681536,"DA "
3786801922478222208,"DA "
3786838167705945216,"DA "
3786881220458656640,"DA "
3787014536243018624,"DA "
3787035323885236480,"DA "
3787038450621477248,"DA "
3787190801701684992,"DA "
3787239047069268096,"DA "
3787243612618723328,"DA "
3787385900590991232,"DA "
3787451081014802304,"DA "
3787455165528016896,"DA "
3787620642027892992,"DA "
3787726470022324864,"DA "
3787834290881131776,DO:
3787884284300514560,"DA "
3788017050329793280,"DZ "
3788032409132735488,"DA "
3788039624678206848,"DC "
3788040071354798976,"DA "
3788071063839435136,"DA "
3788194488314248832,"DA "
3788258294348343936,"DA "
3788300999207789440,DC:
3788449845593912960,"DA "
3788606324138190848,"DA "
3788780936033673600,"DA "
3788793855295085312,"DA "
3788837835759888256,"DA "
3788846906730733568,"DA "
3788923769465888512,DC:
3788948130519857152,"DA "
3789020732647392256,"DA "
3789057531927540352,"DA "
3789156870225942656,"DZ "
3789525545923696000,"DC "
3789953432039913984,"DA "
3789963873105946752,"DB "
3790040465258127616,"DC "
3790559670969048320,"DA "
3790615436824058112,"DA "
3790680720327025024,"DA "
3790710682018961536,"DA "
3790714946921186688,"DA "
3790734733835858176,DC:
3790882343276432256,DQ:
3790932787663209344,"DQ "
3790933504922574080,DC:
3791032396544683136,"DA "
3791246075462610304,"DA "
3791553148443866112,"DA "
3791581048551869952,"DA "
3791652310648881920,"DA "
3791951961927535616,"DA "
3792083697164399744,"DA "
3792318374177333248,"DC "
3792423618055582208,DA:
3792752341968590464,"DC "
3792771205465012352,"DA "
3792986499289845888,DA:
3793038176336413568,"DA "
3793121807939483776,"DZ "
3793132257595347200,"DA "
3793369752107159680,"DA "
3793476469159213440,"DA "
3793774952206250240,DA:
3793823193278661888,"DA "
3793871056394569600,"DA "
3793885624923157504,"DA "
3794024781863589504,"DB "
3794186856749876736,"DA "
3794250907597538432,"DA "
3794254579793954688,"DZ "
3794255335708201984,"DA "
3794415245931016320,"DQ "
3794453492615642368,"DA "
3794567429507510528,"DA "
3794644047428415232,"DB "
3794664663271628288,"DA "
3794726991836548992,"DA "
3794778771962325376,DA:
3794808664934845440,"DA "
3794962738297991680,"DA "
3795041623961013120,"DA "
3795052348495488896,DC:
3795158172197495552,"DA "
3795245828182343296,"DA "
3795336052559565056,"DA "
3795553515342960640,"DA "
3795631099632436480,"DA "
3796017062573637248,"DA "
3796071076082210432,"DA "
3796112586942137728,"DA "
3796148080551926016,"DQ "
3796364576968366208,"DA "
3796414192429498880,"DB "
3796514458441731840,"DA "
3796545519645331584,"DA "
3796601418644353536,"DZ "
3796709342582100096,"DA "
3796874200606998528,"DA "
3797070570807253120,"DA "
3797303766056274816,DC:
3797419111697513088,"DA "
3798016490108862592,"DA "
3798046211282935552,"DA "
3798085724981955584,"DA "
3798470347893194880,"DB "
3798500378304940032,"DA "
3798502989645051520,"DA "
3798659326454564224,"DA "
3798868542900850048,"DA "
3798890704932172928,"DA "
3799009353404271488,"DA "
3799213755192055168,"DA "
3799368408375004416,"DA "
3799389814491540864,"DA "
3799497360472576000,"DA "
3799597248527835776,"DA "
3799717606395648384,"DA "
3799788559255263744,"DA "
3799802273086702336,"DA "
3799904420293702272,"DA "
3799988051896790528,"DA "
3800441325564796160,"DA "
3800633813114930688,"DA "
3800758019273664768,"DA "
3800902265750001664,"DZ "
3800956446762888064,"DA "
3801346670311033344,"DA "
3801499128765222400,"DA "
3801563995656616192,"DA "
3801591831339801088,"DA "
3801635433848123904,"DA "
3801703397410657408,"DA "
3801909723343691264,"DA "
3802061627746956928,"DQ "
3802101278885518720,"DA "
3802190098808972800,"DA "
3802622073735216128,"DB "
3802627670077268864,"DC "
3802665671948166656,"DA "
3802977246055309312,"DA "
3803142859993965952,"DA "
3803299368602456704,"DA "
3803391177823203712,"DA "
3803538104360099328,"DA "
3803607850333477376,"DA "
3803704611652068480,"DA "
3803732473104792576,"DA "
3803769963874763136,"DA "
3803915958403003136,"DA "
3804129843479449600,"DA "
3804162553949548800,"DA "
3804239558419007744,"DA "
3804627716087570560,DA:
3804737392372448384,"DC "
3804750586512019840,"DA "
3804862633618746496,"DA "
3805061782662425728,"DA "
3805226228370453504,"DA "
3805371127682522240,"DA "
3805542578481614464,"DA "
3805698743492336384,"DA "
3805848929908858112,"DA "
3805854049509882112,"DA "
3806131268174236160,"DB "
3806277464565712256,"DA "
3806278083041021312,"DZ "
3806529291383459456,DA:
3806602267172416000,"DC "
3806714593452089856,"DZ "
3806719571319681280,"DB "
3806730325917780864,"DA "
3807214970027013760,"DA "
3807558361252205696,"DA "
3807760877550488704,"DA "
3807887321387497216,"DA "
3808050667584060672,"DZ "
3808118459347607808,"DA "
3808276789022101632,"DA "
3808488483665268736,"DA "
3808621314118800128,"DA "
3808776242178788736,"DA "
3808797613936094080,"DA "
3808947834715074944,DC:
3809008548370297856,"DA "
3809022811956525440,"DC "
3809230860172408320,"DA "
3809362934711715712,"DA "
3809519512039495552,"DA "
3809612214613435392,"DA "
3809684438783678848,"DA "
3809694059510255104,"DA "
3809758930696054784,"DC "
3809957323825656320,"DA "
3809985670609864192,"DA "
3810099989754827136,DC:
3810124316449529984,"DA "
3810134246413902848,DA:
3810313737391930752,"DA "
3810397128476695424,"DA "
3810416820902223616,"DC "
3810446159823137408,"DA "
3810468287494908416,"DA "
3810494126018205824,"DA "
3810552434493888768,"DQ "
3810580304537458432,"DA "
3810613319950147840,"DA "
3810866241985029120,"DA "
3810917369275687680,"DA "
3810933247769901696,"DA "
3810974784397935104,"DA "
3810988734451775360,"DA "
3811563779033043328,"DA "
3811678884156479744,"DA "
3811719742181133696,"DA "
3811802957172453376,"DA "
3811876594386673408,"DA "
3811888341121876352,"DA "
3811977435923214080,"DA "
3812009875811768448,"DA "
3812046945673961856,DA:
3812052855548962816,"DA "
3812098863243533824,"DA "
3812171877683036288,"DA "
3812174660821741312,"DA "
3812350788840334976,DA:
3812567049034156672,"DA "
3812632092018399104,"DA "
3812725275629199360,"DA "
3812835368526210944,"DA "
3812895738586470912,"DB "
3813093066563138304,DA:
3813401543999511936,"DA "
3813408214084296576,"DA "
3813425664536205056,"DA "
3813460436591500800,"DA "
3813541834811283200,"DA "
3814038096808045696,"DA "
3814049328146960896,"DA "
3814445324131846272,"DA "
3814856404041358464,"DA "
3814894337192715392,"DA "
3815105615223622144,"DA "
3815200997858084480,"DA "
3815204747363852032,"DA "
3815248036339821440,"DA "
3815286764060053504,"DA "
3815296139973071104,"DA "
3815563733615443840,"DA "
3815759279181364864,"DA "
3815951345824382336,"DA "
3815957496217068160,"DA "
3815977527944653056,"DB "
3816070642835899136,"DB "
3816152251509745024,"DA "
3816350369761411200,DA:
3816821334399520128,"DA "
3816949049546815104,"DA "
3816993992084896896,"DA "
3817026049720744192,"DA "
3817038320442573440,"DA "
3817245230491525120,"DA "
3817262208497857024,"DA "
3817304638479639040,"DA "
3817388132643864064,"DA "
3817536910311085184,"DA "
3817742317121988480,"DA "
3817890609457753984,DA:
3818012861406972800,"DA "
3818095805815429760,"DZ "
3818130719604544896,"DA "
3818153259592897920,"DA "
3818299730867320704,"DZ "
3818342165139791232,"DA "
3818473629793533312,"DA "
3819003074706435200,"DA "
3819030665576584960,"DA "
3819225931969634432,"DA "
3819265754906385792,"DA "
3819268473621402112,"DB "
3819282286235442688,"DA "
3819298396658491648,DA:
3819347702882594176,"DA "
3819491189149848704,"DA "
3819523521664242688,"DA "
3819531046446951168,DC:
3819541148210109824,"DA "
3819577019776629376,"DA "
3819652989158686208,"DB "
3819716039277777024,"DA "
3819743428284589696,"DA "
3819980781062230144,"DA "
3820094756609525376,"DA "
3820186497111076480,DC:
3820322802192656896,DA:
3820326921066038144,"DC "
3820383996887145088,"DA "
3820409693676050560,"DA "
3820631657585719552,"DA "
3820708279802560256,DA:
3820790055980400640,"DA "
3820806514295171200,"DA "
3820820296844947328,"DA "
3820908906315333248,"DA "
3820953917572756480,"DA "
3821229624407445888,"DA "
3821392176035122176,"DA "
3821425092664616704,"DA "
3821457974934306176,DA:
3821477559985281408,"DA "
3821618297473777792,"DA "
3821651660779322112,"DA "
3821653692298933760,"DA "
3821674887961905792,DA:
3821711446723880320,"DA "
3821711446723880448,"DA "
3821816828041213696,"DA "
3822028007288795264,DC:
3822085933512111744,DA:
3822296764866681216,"DA "
3822413519258382592,DA:
3822481104863328256,"DA "
3822583947855569280,"DA "
3822775121144930944,DA:
3822782267970082048,"DA "
3823019904216096128,"DA "
3823048182280118656,"DA "
3823125109439975936,"DA "
3823125109439978624,"DB "
3823129129528742528,"DA "
3823155517807861120,"DA "
3823467091915709440,"DA "
3823571201923226880,"DA "
3823595081941578624,"DA "
3823620989184395264,"DA "
3823774203552440064,"DA "
3824078042423837696,"DC "
3824105014818539136,"DA "
3824196686600515200,"DA "
3824208953027129088,"DA "
3824212320281513344,"DC "
3824214764117548288,"DA "
3824246989257158400,"DA "
3824539012673680640,"DA "
3824660646147145344,"DA "
3824663360566498816,"DA "
3824702668107276928,"DA "
3824796229675200896,"DA "
3824814268537876352,"DC "
3824818013749418624,"DO "
3824839660384299520,DA:
3824847150807044096,"DA "
3825051247652839168,"DA "
3825115775241763328,"DA "
3825155426379557120,"DA "
3825160133663597440,"DA "
3825319498425887360,"DA "
3825434186937599616,"DA "
3825466656889851520,DA:
3825481676391047424,"DA "
3825705938107678208,"DA "
3825710576672661888,"DB "
3825748887780960256,"DA "
3825788783732263168,"DA "
3825870315096673920,"DA "
3825902544530811648,"DA "
3826330361928383232,"DA "
3826413031458964864,DC:
3826530606188959360,"DA "
3826588571067552256,"DA "
3826588605427289856,"DA "
3826714950479921408,"DA "
3826775728562205952,"DA "
3826945813562258432,"DB "
3827123964510812800,"DA "
3827147058549670656,"DA "
3827177428263050240,"DB "
3827234740309510912,"DA "
3827273914703648384,"DA "
3827293499754549376,"DA "
3827294388812704384,"DA "
3827309610176393472,DC:
3827413101708464000,"DA "
3827559096237286912,DA:
3827625479251165568,"DA "
3827682344618411776,"DB "
3827804734006915584,"DA "
3827804940165055360,"DA "
3827817996865666560,"DA "
3827836379325815808,"DA "
3827888434329492352,"DA "
3827975437481480192,"DA "
3827999107046766720,"DB "
3828044221382810752,"DA "
3828044255742549248,"DA "
3828152866875681536,"DB "
3828205437275201536,"DA "
3828309311059735808,"DA "
3828424828500179584,"DA "
3828457985647944576,DC:
3828468151838515072,DA:
3828613974564546432,"DA "
3828635144458312960,"DA "
3828669018866032128,"DA "
3828687023368161792,"DA "
3829167922266733440,DA:
3829190084297739776,DC:
3829201045054062848,"DA "
3829266878313281536,DZ:
3829348207813512064,"DZ "
3829366074878263168,"DA "
3829408715312858496,"DA "
3829570893278463616,"DA "
3829587901349023616,DC:
3829599892897720832,"DA "
3829837456128111744,"DA "
3830027087524718976,"DA "
3830214038861118336,"DA "
3830369447957783168,"DA "
3830374704997785344,"DA "
3830536745523758080,"DA "
3830623164560911872,"DA "
3830680854561582464,"DA "
3830792278898123264,DA:
3830832758964861824,"DA "
3830867767243400192,"DA "
3830990156631488128,DA:
3831017266464444928,"DA "
3831249194698802816,"DA "
3831257823288140544,"DQ "
3831338530018576768,"DA "
3831358664825312384,"DA "
3831362929727997440,"DA "
3831432744421350272,"DZ "
3831461159924430080,DA:
3831474427078924800,"DA "
3831830527112439936,"DA "
3831946697387407232,"DQ "
3831947801194658688,"DA "
3832119767389994880,DA:
3832178178944730752,"DA "
3832329434808415744,"DC "
3832340322550513024,"DA "
3832474810861495424,"DA "
3832559022284945920,"DA "
3832616093810805888,"DA "
3832656913179381120,"DA "
3832801498958855552,"DA "
