GaiaDR3,SPPred
2172420060626469248,DC
2172581512734289024,DA
2174059015844822016,DC
2174305551277118720,DA
2175037104466620416,DC
2175943205120264192,DA
2176116580055936512,DA
2176535223402463872,DC
2177358207865937280,DC
2177700186040815104,DA
2177744858009335552,DC
2177776331525931136,DA
2178659514230270720,DC
2178741324779398528,DA
2178879313487726208,DC
2179090724654014720,DA
2179552317674364928,DC
2181187768204553600,DC
2181663959814830336,DC
2182363700192666880,DC
2183233001574256512,DA
2183635178007956736,DC
2184566056339346432,DA
2185261016407220224,DC
2185425427753860608,DC
2185433845889894144,DA
2186612105741592448,DA
2187056999931457536,DA
2187881835511177216,DA
2188012716051585920,DC
2188860027203347968,DC
2188971318395665664,DC
2189235884078022144,DA
2189957816542364800,DA
2189984514059806464,DA
2190645256129430144,DA
2191146977029443584,DA
2191930310341599104,DC
2192180273139586176,DC
2192637601256727808,DC
2192821705037459456,DA
2193205812550096256,DC
2195006052383829120,DC
2196242113908902912,DA
2196916453835351680,DC
2197846748054585984,DA
2198226113933911040,DA
2198417940043334784,DA
2198431172852758656,DA
2198857882133880192,DC
2198956120933541504,DA
2199338643594260352,DA
2199371701965748992,DA
2199514359299720448,DC
2200496257539296640,DA
2200979531559939840,DA
2201215028904404096,DA
2201240940443657728,DA
2201461976641376512,DQ
2202703050401536000,DAH
2204616716028755328,DA
2205493129867600256,DC
2205619397609830656,DC
2205955474505148416,DC
2207821208303871744,DA
2208124536065383424,DQ
2208530698238308736,DC
2208672363440647296,DA
2208752769527485568,DA
2208870726506948992,DC
2210319539237234816,DC
2210722574675468032,DC
2211690351058573440,DA
2213204962686283776,DC
2213235444069877376,DC
2213351064589769472,DC
2213785990161098624,DA
2214215452527501824,DC
2214678175128464256,DA
2214973561500636544,DC
2214973771957744128,DA
2216568952874026880,DC
2218132905086029440,DA
2219416791068394880,DC
2219563747668929536,DA
2220336296320834560,DC
2220815923910913920,DC
2221203261238115712,DA
2221406155496413952,DA
2221625331970275456,DA
2222276590747697536,DA
2223411046231020544,DC
2223446260664856832,DC
2224320853443995136,DC
2224491655704638848,DA
2225247574244494592,DC
2225398718438581760,DC
2225586189468649472,DC
2225982838287401984,DB
2226267607501444608,DA
2227046512705390080,DC
2227204052104933248,DA
2227233773282607488,DA
2227280262008555008,DA
2228246762792647424,DC
2228255180928923008,DC
2228616684031896192,DA
2228817825940263808,DA
2229252987730212224,DC
2229424687635587968,DC
2229836725323067520,DC
2229836725323068160,DC
2229875964145781504,DC
2230083634404672384,DA
2230097485676819968,DA
2230913765682227968,DA
2231237949815438080,DC
2233610489749695744,DC
2234815623212133760,DZ
2236381950543626240,DA
2236516121030893568,DA
2236900335916533248,DC
2237151299446305408,DA
2237377042922610304,DA
2237402121237340032,DA
2237670711312427264,DA
2238057533249596800,DC
2238516205691628544,DA
2238516240051369984,DA
2239051869714622976,DA
2239457868678674560,DA
2240031951187372928,DA
2240605346504273280,DA
2241314355408519424,DC
2241506048388725376,DA
2241695439264955264,DC
2243178959628653312,DA
2243977273786325376,DC
2244128903314793600,DZ
2244873440187131520,DA
2245551602640533120,DC
2246631460497465472,DA
2246700214333784832,DA
2247381567946869504,DA
2248748668919802496,DC
2249581342818653312,DA
2249589249853185152,DA
2249913567128708736,DA
2250343510539247488,DC
2250775962202536448,DA
2250878530315964800,DC
2250926015475941504,DA
2251093514904249344,DC
2251172954619615488,DC
2251362826533155328,DC
2251878261265268096,DC
2251957318725965952,DC
2252086305184664192,DA
2252512954353689344,DA
2253826832091026560,DC
2255934630241485056,DA
2255990327377625984,DC
2256345954965239680,DC
2256410856215182464,DC
2256422164865057536,DQpec
2256687898786090112,DA
2257359189290628864,DA
2259262581356603136,DA
2260095457118429440,DA
2260466993266300416,DA
2260727332707420928,DA
2261786712160378240,DA
2262426868446181376,DA
2262849634963004416,DAP
2263690864438162944,DA
2264107613704439808,DA
2264228628702690048,DA
2264426368997282048,DA
2264441689144057984,DA
2265100885021724032,DA
2266129130255848960,DC
2266154698195732992,DA
2267343128530970240,DC
2267444180521441024,DA
2267640688162618624,DC
2267838943853424512,DA
2268177112397931136,DA
2268813145513879808,DA
2269167183962440064,DA
2269560710341753728,DA
2269560710340167296,DC
2270577891746158592,DC
2270937019726692736,DC
2271070129351916288,DC
2271337207599362560,DA
2271559205868447104,DC
2273004926219966976,DA
2273322655017105408,DA
2274076297221555968,DA
2274603753564847744,DC
2274756693057836928,DC
2275309502592003328,DC
2276262641733772800,DC
2276785803110661504,DC
2278511250386534016,DC
2278769532541423616,DC
2279336154691449472,DA
2280456179082431872,DA
2281284871549777536,DC
2281894928704322944,DC
2281977873112469632,DC
2282213645340901248,DA
2282482407212872704,DA
2283760245882786560,DA
2283937679572043904,DA
2284446517234542336,DA
2284456545980836736,DC
2284603128922328192,DC
2286107295188538240,DBA
2286548641732356992,DC
2287265488952952064,DC
2288090638070243456,DA
2288364313385646592,DC
2289568209898982656,DC
2289629919988397568,DC
2290574400476477952,DA
2290785163113859712,DC
2290834160099283968,DC
2291529055743487872,DA
2291824545197950080,DA
2292229788249205760,DA
2292469546206215040,DA
2292799369631237760,DA
2292861388958880640,DC
2294545291016560256,DA
2294800137196892032,DA
2294847278756327936,DA
2294889811817573632,DA
2295446546953958272,DA
2296078452606205440,DA
2296850863821644672,DC
2297252185564135168,DC
2298128358894342912,DA
2298135638862051968,DA
2299190006090503808,DA
2299409869759960064,DA
2300025218314155776,DA
2300180249452911744,DC
2300234782654298624,DA
2301882675705225472,DC
2302010356492847744,DC
2302403668123226880,DC
2302839903655974400,DC
2303124397994605056,DC
2303727858079707136,DC
2303857158072454912,DB
2304145157102714496,DC
2305227493156671744,DA
2305305627200619520,DA
2306508424202753024,DA
2306514505876413056,DZ
2306776464521125120,DC
2307289214897332480,DC
2307570341981024000,DC
2307937475785865344,DC
2308338453932541824,DC
2308375425011229952,DA
2309122753616241280,DA
2309290497858598144,DA
2309486520165949056,DC
2309663296724347520,DC
2310814524053534464,DC
2310942857676734848,DA
2310995767378550016,DC
2310996145335674240,DA
2311088160714663168,DC
2311234395761261440,DA
2311674028613889408,DC
2312080126361231488,DC
2312821266302222720,DC
2313836325604479616,DA
2314006371948832640,DC
2314064366892768512,DC
2315346161227820032,DA
2316007551831656960,DC
2316090938621627136,DA
2316586410343861504,DZ
2316726903018595456,DC
2316965089020581632,DA
2317921045660757760,DC
2318454922980422272,DC
2319052851148048256,DA
2319157820148589312,DA
2319316321621289344,DC
2319372057411906944,DC
2319760562974335104,DA
2319970604055155328,DA
2320245997358160128,DA
2320424113946068736,DA
2320627283079311360,DA
2321679618786073600,DZ
2321888766513549824,DA
2322328678538734720,DC
2323704339384503040,DA
2323941451643389184,DA
2324148950103276800,DQ
2324278039640928896,DA
2324934074419967488,DA
2325172011313902464,DA
2326150370503957504,DC
2326174804573593472,DC
2327562079009564032,DA
2329569164471063168,DC
2329827897596559360,DA
2330894247782068608,DA
2331213557125304192,DA
2334079090586541440,DA
2335680765495028224,DC
2336189396997071616,DA
2336317283943419648,DA
2336767632741334016,DA
2337117277436602112,DC
2337472660210623488,DC
2337833991514220544,DA
2338275136195124864,DA
2338349628107880192,DA
2339094577299944960,DC
2341036143039965696,DC
2342218942669916672,DC
2342438501397962112,DA
2342611713134728832,DA
2343156241972483072,DC
2343309589485226880,DA
2343688886636652672,DA
2344098385998773120,DA
2344151991485320832,DA
2344155045207252608,DC
2344320938320634112,DA
2344901720977366528,DC
2345192163846102144,DA
2345262597013985792,DC
2345431719942784768,DA
2345519917095131392,DA
2346642484109864960,DA
2348747743931814656,DC
2349245474808955008,DA
2349263651110644992,DA
2349916559152267008,DQpec
2350633573876863744,DC
2350826847404607616,DC
2352612527303560192,DA
2353801065013205504,DA
2354670057156360576,DA
2354779179389969920,DA
2355759359646415616,DC
2355797228372762240,DC
2356304373816227072,DC
2356519298275043200,DA
2357742741183870592,DA
2357787889879790976,DC
2358206636307067520,DC
2358268380756884480,DA
2358387020637816064,DA
2358491989638597248,DC
2359225054657040512,DZ
2359350398982277760,DC
2360890750348085376,DA
2361017018091571072,DC
2361123984252160512,DC
2361264618662161920,DA
2362012522792081792,DA
2362047470941117312,DA
2362140890773926784,DA
2364319061964016512,DA
2364587647743373056,DC
2364836107306975872,DA
2365285768910490752,DA
2365377406330609920,DA
2367203630719633664,DA
2367622677792977792,DC
2369000163999634176,DC
2369608155274752128,DA
2369760304490898432,DC
2370802568499696640,DA
2370805012336071040,DC
2371281440173323264,DA
2371281513189041920,DC
2371518969044898688,DC
2371629165021607424,DA
2372292509834518912,DC
2372473658671416960,DA
2372651435956390144,DA
2372675792716017152,DA
2373813649811795200,DA
2375576682347401216,DC
2375623622045394560,DA
2377801239183645696,DC
2377863773908424448,DBA
2379201119352265472,DC
2379363125515733248,DC
2379828081495681024,DZ
2380195872429335296,DA
2381793355452753152,DC
2382415648967442432,DA
2382502441666663168,DA
2383207945879144064,DC
2383517973799016064,DC
2383845735637567232,DA
2385217170235210496,DA
2386223463892847872,DA
2386503766343681152,DC
2387595031633735168,DC
2387846647997936640,DA
2388641457465576192,DC
2389169910242015104,DC
2389634045883033344,DA
2389966854309408512,DA
2390026949491184640,DA
2390718198707679616,DA
2391132332338720384,DC
2391666007795167104,DC
2393546245693497728,DA
2393834386459511680,DA
2393875961742886656,DA
2394366515727615104,DA
2394715198352621696,DA
2395180321835820800,DC
2395444208921491456,DA
2395984030477271680,DC
2396847903018352512,DA
2396903428354776832,DC
2397370823876081408,DC
2397637008769152384,DC
2397911199481156992,DC
2398154260270732160,DA
2401659365900957056,DA
2401965068788411776,DC
2403582068140776448,DC
2403936832439256448,DA
2405805697263561600,DBA
2406135786975668352,DC
2407167579853954688,DA
2407558417583088256,DC
2408677376822094720,DC
2408844399510334464,DC
2410908771246898176,DA
2411340531424191104,DA
2411364961197741312,DA
2411592285226593408,DC
2413007425411057280,DA
2414027359885250688,DC
2414888694102153088,DBA
2416439692692047232,DA
2416481783371550976,DA
2416481779075909376,DC
2417707773195419136,DC
2418116963320446720,DAH
2419361777986071040,DA
2419484274748269568,DA
2419860303430004736,DZ
2422442334689173376,DC
2423337955632676096,DC
2423499381975837056,DA
2423639260470066816,DC
2424880574738721408,DA
2424913628807069056,DC
2425347347488993408,DZ
2425650847058388224,DC
2428166156000618112,DBA
2429183303040388992,DA
2430332636288329088,DA
2431129163744714240,DC
2435433202010203264,DA
2435696569404865536,DC
2436043980719301504,DA
2436346208978391936,DC
2436987189897259264,DA
2439184705619919488,DA
2439718930832024960,DA
2439977930244310784,DA
2440402135574176896,DA
2441483303397892608,DA
2443419990050464128,DA
2443800726015833984,DA
2443826805441462656,DA
2444004135667059072,DC
2444731325169827200,DA
2445187691214892416,DC
2445477240730061696,DC
2445976419009862272,DC
2446993162322393088,DBA
2447183820215313024,DA
2447341604429683200,DA
2447374070086854528,DA
2447815253423324544,DA
2447889401738675072,DA
2448308212589610240,DA
2448933731627261824,DA
2449594087142467712,DA
2450558049601994496,DC
2450585266810809216,DA
2451681922284638336,DC
2451840221895091584,DC
2452953438762507520,DC
2453359089835483136,DA
2454507598448711296,DC
2454507602744210432,DA
2454707984442883840,DA
2456160271800004096,DA
2456333440585494912,DA
2457759374023232768,DA
2457903341327950336,DC
2459047241441252608,DA
2459456603364244864,DC
2459524193264957312,DA
2460110885797604992,DA
2460778770391950848,DA
2461311307681871872,DA
2461540319633254656,DA
2463650351166397184,DA
2464597369980330880,DA
2465343629137442816,DQ
2466730839150018944,DA
2467261246135974400,DA
2467788122659245696,DA
2468135362175699840,DA
2469008473191635200,DA
2469566617077493248,DC
2469900005324049280,DC
2469900009618822656,DA
2469937908410307328,DC
2470534152949256192,DC
2472368993042955520,DC
2472557872820632320,DA
2472891505880590464,DC
2473296504116465408,DA
2473754897386327808,DA
2473843786029439104,DA
2475572527545073792,DC
2476337856358290560,DBA
2476456668037305088,DC
2476983471546186496,DC
2478759973099060480,DA
2479327870854949248,DA
2480523216087975040,DA
2480731779699826176,DA
2480799056067605760,DA
2480971262781037440,DC
2481212193266230400,DA
2482539166362050304,DC
2482721857094021760,DA
2482813430089468160,DC
2482813425794003200,DC
2483288620975449984,DA
2484544095751034496,DA
2484861712877603968,DC
2485211533668928640,DA
2485921779525500288,DA
2486041832451829888,DC
2486388560866377856,DA
2486660926220785920,DA
2486955560973911424,DA
2487010845792466432,DC
2487100490353908864,DC
2487514387758522368,DC
2487647359945858816,DC
2487975808980333184,DA
2488226252817987584,DAH
2488960249844340352,DA
2489275328645218560,DA
2489533370280291584,DA
2490455242060072064,DC
2490455242060751360,DC
2490494240363793792,DC
2490695859013226240,DA
2490975272405858048,DC
2491770464126012032,DA
2493788171042047616,DC
2494399362068211328,DA
2494710244685483520,DC
2494852601377178112,DA
2495745164300629504,DC
2495751967528809216,DAZ
2496042440461991296,DC
2497895053130247040,DA
2498159515741377152,DA
2501224305619721984,DA
2502097283492466560,DA
2504486483604561024,DC
2505945535535013376,DC
2506507630789788032,DA
2510891108771852416,DA
2511020022215011072,DA
2511623211717232640,DA
2511863626806636160,DA
2512123111550915968,DC
2512346415490500864,DBA
2512420696949788800,DC
2512446810350495488,DA
2513144725356809216,DA
2514364118112563072,DC
2515455108524352768,DA
2515570454165603456,DC
2516322146457318144,DA
2516606022320239104,DA
2516856852705968512,DC
2517080495947872896,DA
2517705950560296448,DC
2518093214875967360,DA
2518822538978075904,DA
2520280250878310272,DC
2521858084423378176,DC
2521867808229983744,DA
2522341212409740288,DA
2522401586766106624,DA
2523835929748697088,DC
2523840155996531456,DC
2524541476912991232,DC
2524879812959998592,DA
2525337076653338240,DA
2525670567978965888,DA
2525794778432811264,DC
2526450362241718400,DA
2527045889522365824,DC
2527618112309283456,DA
2527645501315778432,DC
2528728726428345216,DA
2528877194857837184,DA
2529237113117694336,DA
2529337507976700928,DA
2530119196321115776,DA
2530342599043285760,DA
2530509724810602496,DC
2530629365419780864,DA
2531326283993100416,DA
2531407858307339264,DA
2532236546477272192,DC
2532398587003795328,DC
2532554129243495168,DA
2533575369771883648,DA
2533742048478056448,DC
2537913801752406400,DQ
2538281386529032192,DA
2539747688363740032,DC
2540674885904495744,DBA
2540716216374137984,DC
2540822937721559808,DC
2541100293825029376,DC
2541126609088680448,DA
2541439385787424384,DA
2541549062071571968,DC
2541707185587555584,DC
2542961560852591744,DA
2543230185287345664,DA
2544456862306151680,DA
2545505281002947200,DA
2545590733671247744,DA
2546887573277984256,DA
2548152217808246528,DC
2549282305307437184,DA
2549290109262479360,DC
2549814748108174592,DC
2550856260497950464,DA
2551087359802740096,DA
2551258990991085184,DZ
2552160826748508672,DC
2552312009597783936,DC
2552643413569299968,DA
2552928187080872832,DZ
2553935752048977792,DC
2554416547867869056,DC
2555215995900584448,DA
2555356080553959168,DA
2555403428272657792,DA
2555713215673881856,DA
2557815649409852544,DC
2558010366047159424,DA
2558301942787377792,DA
2558649835138475904,DA
2562026950744670848,DC
2563515036653763456,DA
2563779572277485056,DA
2564424130905288192,DA
2564860667085575552,DC
2565109843908256896,DA
2568552487829583616,DB
2568588664341691520,DA
2569277680172652928,DC
2569512597703499776,DA
2569708035895872768,DC
