GaiaEDR3,specClass
1317779739752041088,DA
1317846741242123392,DB
1317858316176946304,WD
1317875427326552064,DA
1317891198446524928,DA
1317983626145119616,Unreli
1318001458846746624,DA
1318001596285706112,WD
1318005272777719040,DB
1318074679449276416,STAR
1318129143931337216,DC
1318185798843147392,WD
1318204460477280512,hotDQ
1318236621192489216,STAR
1318236621192489216,STAR
1318304412956198144,DA
1318304412956198144,DA
1318362064300983040,DA
1318509433219483520,STAR
1318523692510165248,DA
1318538467198038400,DC
1318649998909153280,DA
1318663296127153792,DA
1318675803072778752,STAR
1318675803072778752,STAR
1318680922673828480,STAR
1318770773389403392,DA
1318830009578593792,DA
1318832620918745216,DC
1318837809239140096,WD
1318843787833723776,DA
1318843787833723776,DA
1318849697708771584,DQ
1318849697708771584,DC
1318909346214363648,STAR
1318934978579176320,DA
1318934978579176320,DA
1318965558745588992,Unreli
1318974011241406080,DA
1318993153912376192,DA
1318993153912376192,DA
1319011261494272896,DB
1319012769026562048,DC
1319014285151256832,STAR
1319045616935970816,DA
1319086230147109376,STAR
1319114473852504192,DB
1319153918831325696,STAR
1319195287956552704,DA
1319195287956552704,DA
1319257620818531328,DB
1319315581400551936,DBA
1319354545344264832,DC
1319385709627120128,STAR
1319428045120564352,Unreli
1319467318301690496,DA
1319498723102428928,DA
1319550636371158144,DA
1319620734533792128,DB
1319620734533792128,DB
1319676603468508544,DA
1319760677451523712,DC
1319760986689174272,DA
1319935847694184704,DA
1319957902350150272,DA
1319957902350150272,DA
1319983362915500416,DA
1320021231644021376,DA
1320036143770682240,DB
1320200550822406400,DA
1320250647321185408,DA
1320251231436725888,STAR
1320255870002395904,DA
1320255870002395904,DA
1320266212282516864,DA
1320285969132130560,DA
1320350501016677504,DA
1320414955590317312,DA
1320498419690604416,DA
1320516419896770560,DA
1320595932627441920,DA
1320595932627441920,DA
1320600360737993600,DA
1320606236252684544,DA_MS
1320620190602647040,DA
1320640939589129600,DC
1320665644241057920,DA
1320684649472584960,DA
1320698698308601600,DB
1320698698308601600,DB
1320755529316324096,STAR
1320777867442886656,DA
1320813464131916416,STAR
1320844009938692096,DA:
1320889635375196672,DA
1320994501296458240,STAR
1321010719093102080,DA
1321060987390596096,DZH
1321060987390596096,DZH
1321085623323067008,DA_MS
1321085623323067008,DA_MS
1321089128016507648,DA
1321118097572445568,WD
1321150116551735040,DC
1321151490941237632,DA
1321151490941237632,DA
1321198117106367360,DA
1321235882755192576,Unreli
1321238902116201728,DA
1321321090610038528,Unreli
1321394517370529024,WD
1321455471546237568,DA
1321471143884185344,DA
1321482375222633216,DC
1321496600153978368,DA
1321498288077495552,STAR
1321516906759018112,DA
1321574115723174144,hotDQ
1321574115723174144,hotDQ
1321653078696947200,DA
1321705168062092672,DA
1321736843444328832,DA
1321736843444328832,DA
1321747774137208448,DA
1321747774137208448,DA
1321789143262245248,WD
1321808522154531968,DA
1321810682521719936,DA_MS
1321822502271849728,DA
1321920290086889344,WD
1322061203670657792,DA
1322076695616737664,STAR
1322076695616737664,STAR
1322093772405833600,STAR
1322098926366667008,DA
1322106622948037120,DA
1322106622948037120,DA
1322107516301240704,DA
1322172868523961728,STAR
1322215955635420800,STAR
1322215955635420800,STAR
1322317213784554880,STAR
1322422255801087616,DA
1322431910887572864,STAR
1322479769706878720,DA
1322615525037864320,DA
1322615525037864320,DA
1322623152896019328,DZH
1322623152896019328,DZH
1322818694166108160,DA
1322975408933201152,STAR
1322981147009543296,Unreli
1322990703312998912,DB
1323015403668724864,STAR
1323051687552535936,DA
1323066775773805824,DA
1323085291376310528,DA
1323085291376310528,DA
1323085291376310528,DA
1323184797178241664,DA
1323271899114999040,DA
1323271899114999040,DA
1323272105273444992,DA
1323272105273444992,DA
1323309041992875648,DA
1323332342191466112,CV
1323407624377828224,DA
1323467096789603456,DA_MS
1323546845741780736,WD
1323592303675329152,DA
1323674118508821888,STAR
1323772593519190016,DA
1323861550881288960,STAR
1323890374405606784,DA
1323892062329082752,STAR
1323954764555375744,DA
1323954764555375744,DA
1324078356534237568,STAR
1324103202922720896,STAR
1324103202922720896,STAR
1324152264332075008,DC
1324152264332075008,DC
1324192293427340928,STAR
1324214799055588224,STAR
1324226515726373120,DA
1324268056649815424,DA
1324277574297689216,DA
1324322757353737216,WD
1324387667195432960,STAR
1324397799022198400,DC
1324409584412638592,DA
1324440473817394176,DA_MS
1324451297134971136,DA
1324451679388364288,DZBA
1324455939995582080,WD
1324456279297107456,DA
1324456279297107456,DA
1324456279297107456,DA
1324466243621233152,UNKN
1324554689883684864,DA
1324560492383877376,DA
1324569430211539840,DA
1324569430211539840,DA
1324569430211539840,DA
1324762287127100800,DA
1324818396580418560,DA
1324823138223177600,DA
1324847366135157504,DC
1324857188724153728,DA
1324857188724153728,DA
1324895946510041600,DA
1324913332536346112,WD
1324942783128510464,DA
1324965387540315776,DA
1325018164098606208,DA
1325018164098606208,DA
1325042078476689920,Unreli
1325139385255504896,STAR
1325176699931939968,DA
1325178697092859264,WD
1325204187721702272,DZ
1325222982499018880,STAR
1325261400982548992,STAR
1325292217371985024,DA
1325292217371985024,DA
1325360730689684736,DA
1325360730689684736,DA
1325446703051479168,DA
1325446703051479168,DA
1325449447535194624,DZ
1325514112562135680,DA
1325526035391527296,WD
1325526722586285824,DB
1325606231021192192,DA
1325646328835076480,WD
1325655193647771008,CV
1325657289591907456,STAR
1325682818878378368,DA
1325697215607827456,DC
1325705942981586176,DA
1325706355302057600,Unreli
1325712574410960512,STAR
1325820738867694080,DA
1325820738867694080,DA
1325835204317892352,DA
1325835204317892352,DA
1325835204317892352,DA
1325845035498317312,DA
1325845035498317312,DA
1325886915722917632,DA
1325886915722917632,DA
1325886915722917632,DA
1325896987421189888,DA
1325904129952486144,STAR
1325939554843029632,DA
1325941822585629696,DA
1325948557094498688,DB
1326009068889565440,DA
1326077680990565504,DB
1326124204076476288,DA
1326275356862476160,DA
1326282155794100736,DA
1326282155794100736,DA
1326320333759706368,DA
1326381489797247616,DA
1326382864186798848,DA
1326382864186798848,DA
1326382864186798848,DA
1326383521317952384,DA
1326409875237319040,DA
1326422863218478592,STAR
1326576378234230528,WD
1326595688406348160,DA_MS
1326688975095807104,DA
1326743194763675776,DA
1326768895848096128,DA
1326768895848096128,DA
1326785972637076480,DC
1326786934709778816,DA
1326786934709778816,DA
1326802190433968640,STAR
1326802190433968640,STAR
1326802190433968640,STAR
1326826620208808832,DA
1326834557307389568,DA
1326839646844098176,DC_MS
1326842460047186432,DA
1326864347200777216,DA
1326931520489786368,STAR
1327010273009509888,DA
1327012849989911296,DA
1327036803023683712,STAR
1327051951372712960,DA
1327051951372712960,DA
1327051951372712960,DA
1327099848847272192,DA
1327101772992500224,STAR
1327105827441755264,DA
1327129088984853120,DA
1327129088984853120,DA
1327129088984853120,DA
1327158947597958016,STAR
1327239211946996352,DA
1327280512352006656,STAR
1327289789481465472,STAR
1327363388040886272,DB
1327490587794996096,DA
1327491966477665664,DBA
1327508145619011840,STAR
1327531475880569088,DA
1327531475880569088,DA
1327532918989554432,DA
1327554222028320384,Unreli
1327571367536977920,WD
1327577144269234176,DA
1327577144269234176,DA
1327580713386141696,DA
1327592365633623424,DA
1327602158158797696,DA
1327602158158797696,DA
1327647684812139136,Unreli
1327672728764965376,DA
1327672728764965376,DA
1327673970012272384,DA
1327673970012272384,DA
1327673970012272384,DA
1327709218807312384,DC
1327709218807312384,DC
1327715128682401152,STAR
1327722344227052416,WD
1327722344227052416,DC
1327920737357113088,WD
1328000314511604736,DA
1328000314511604736,DA
1328003028930992128,DA
1328042336472198016,STAR
1328042473909448192,STAR
1328042473909448192,STAR
1328042473909448192,STAR
1328109681558470912,STAR
1328110166899698816,STAR
1328110166899698816,STAR
1328111743142862720,STAR
1328111743142862720,STAR
1328114113966499200,DA
1328114113966499200,DA
1328114113966499200,DA
1328126174234538112,DA
1328126174234538112,DA
1328205893121859328,STAR
1328213688486367360,MWD
1328236881309944832,DA
1328239252131981312,DA
1328287218326068096,STAR
1328352540484820480,DBA
1328352540484820480,DBA
1328405278387904384,DA
1328405278387904384,DA
1328405278387904384,DA
1328405278387904384,DA
1328532856096440448,DA
1328532856096440448,DA
1328542717345369856,DA_MS
1328542717345369856,DA_MS
1328583227472285568,STAR
1328599105967394816,DA
1328609821910119552,DA
1328719605570278400,DA
1328719605570278400,DA
1328736471905564416,STAR
1328805294461903872,DA
1328805294461903872,DA
1328805294461903872,DA
1328824982591198592,DA
1328828457222052224,DA
1328830926826016768,STAR
1328839619839883264,DA
1328854050929804288,DC
1328920610039287808,DA
1328938988204092416,Unreli
1328956889627441280,DA
1328956889627441280,DA
1328956889627441280,DA
1329072372707461760,DA
1329072372707461760,DA
1329072372707461760,DA
1329072372707461760,DA
1329103644365667968,DA
1329148518184242688,DA_MS
1329187477831377152,DA
1329299971615207040,DC
1329306225086842112,STAR
1329306225086842112,STAR
1329325397820982144,STAR
1329331415071625216,STAR
1329426655969747328,DA
1329432467061873664,DA
1329432467061873664,DA
1329492901545813760,DA
1329525856830867712,CV
1329550076151056256,DA
1329590345763793408,STAR
1329590345763793408,STAR
1329610343131728896,DA
1329616562246878720,DA
1329617421238339072,DA
1329660096033019136,DA
1329660096033019136,DA
1329720126791717120,DA
1329774685763686400,STAR
1329821453660361344,DA
1329841618530337408,DB
1329859038917811328,DB
1329962461729857536,DA
1329964729472616832,STAR
1329995034762403328,DA
1329997165066178944,DA
1329997165066178944,DA
1330086569104941952,DA
1330154670106418944,DA
1330204869684419840,Unreli
1330260051424649728,DA
1330297744059369088,WD
1330358973111057024,DA
1330363714755000960,WD
1330373339777399040,Unreli
1330373339777399040,DA
1330380688465183232,DB
1330385262607079168,DC
1330404602843580800,DA
1330555339015930496,DA
1330555339015930496,DA
1330610147094489344,DA
1330610147094489344,DA
1330610147094489344,DA
1330662919356636032,DA
1330666114811735936,STAR
1330670787736175488,DA
1330711229148360832,DA
1330718650852009600,STAR
1330718650852009600,STAR
1330805512271659264,DA
1330830182563135104,DA
1330854990294370304,WD
1330877117966094720,WD
1330906014505275904,WD
1330908183463905152,DA
1330984457788318848,DA
1330993185161563520,DA
1331075236217803904,STAR
1331075236217803904,STAR
1331098944437093888,DA
1331168763424502144,DA
1331272912088050688,DB
1331282356720750848,STAR
1331322901211249280,DA
1331335305076902528,DA
1331355130646106624,DA
1331355130646106624,DA
1331417081253768704,Unreli
1331429004083211264,DA
1331446149593373312,DA
1331469067538563712,STAR
1331532770495421952,DB
1331552115026136448,DZ
1331560292643238272,DA
1331627843889269120,STAR
1331645814032315392,STAR
1331701373729296384,DA
1331791705481940992,DA
1331898186310657792,DA
1331901764019303936,DB
1331923960410274944,STAR
1331948385887859584,DA
1332001785217988992,DA
1332004327838630272,STAR
1332010714453840256,STAR
1332152517094284800,DA
1332228486475149952,DA
1332231067751733504,STAR
1332303837381750528,DA
1332316756643450240,DA
1332316756643450240,DA
1332316756643450240,DA
1332378466733219456,CV
1332394684529914368,DA
1332413341868102016,WD
1332512641511400704,DA
1332512641511400704,DA
1332551090058850048,DA
1332551090058850048,DA
1332610876004174592,DA_MS
1332779964572729728,DA
1332779964572729728,DA
1332779964572729728,DA
1333000210495500672,DA
1333024739052716928,STAR
1333027419112306816,DA
1333073736038928000,DA
1333074904270026752,DA
1333077451187251712,DA
1333160460019455104,DA
1333160460019455104,DA
1333181934855378944,DA
1333181934855378944,DA
1333228290439110784,DB
1333228290439110784,DB
1333228290439110784,DB
1333230455102399744,STAR
1333248283510395904,DA
1333248455309111552,DA
1333250997929774592,DA:
1333298002051357824,DA
1333298002051357824,DA
1333310474636449792,DA
1333310474636449792,DA
1333374246311447808,DA
1333374246311447808,DA
1333394862154614016,DA
1333394862154614016,DA
1333401974620416000,DA
1333401974620416000,DA
1333413897449068160,WD
1333442793988979840,DA
1333466987541624960,DA
1333466987541624960,DA
1333482823083978368,DA
1333485606222786048,DA
1333507974413688832,DA
1333507974413688832,DA
1333589338273169408,DC
1333596931775631488,DC
1333626996546948224,DZ
1333662872408301696,DA
1333670942652654336,DC
1333680636394705792,DA_MS
1333680636394705792,DA_MS
1333697880686680960,DA
1333808965722096000,WD
1333854664173063040,DA_MS
1333857893988389248,DA
1333878681630954112,DA
1333927064438429696,DA
1333942865621105792,DA
1333957472807885568,DA
1333960045490418176,STAR
1334052679344741760,DA
1334076628082566528,DA
1334094151549330816,DA
1334124078881301632,DC
1334242619978638336,DA
1334264541492363904,DA
1334298969950384640,DA
1334298969950384640,DA
1334346455107905792,DA
1334346455107905792,DA
1334366521195339776,DA
1334368724515840128,DA
1334374153353733888,DQ
1334374153353733888,DQ
1334414315591468672,DA
1334457235201273344,DA
1334457235201273344,DA
1334457235201273344,DA
1334488532626324096,DA
1334537667052913024,DA
1334540450191724672,Unreli
1334656311229455744,DA
1334656311229455744,DA
1334665523935310720,STAR
1334778941135093248,DA
1334916689326956032,DA
1334930742459956608,Unreli
1334932769684552192,STAR
1334937476968752512,DA
1334961082108042624,STAR
1335020971132220928,DA
1335047325051574400,STAR
1335047325051574400,STAR
1335062890013116544,STAR
1335069349644072064,DQ
1335133464915161472,DA
1335142707685689984,Unreli
1335179369526810112,STAR
1335223487430638208,Unreli
1335312685310915072,DA
1335312685310915072,DA
1335444523627387648,STAR
1335627076916692224,STAR
1335706688430827008,STAR
1335824130016311936,DB
1335847082321709440,STAR
1335863854170548224,STAR
1335877563706204160,DA
1335882197975090176,DA
1335980123229028480,DA
1336178791235729408,STAR
1336184533608411904,DA
1336205626192476288,STAR
1336268195275282560,DBA
1336301562877544960,STAR
1336620489968942976,STAR
1336806754110737280,DA
1336806754110737280,DA
1336882375598574208,DA_MS
1337048230055229824,STAR
1337241641023184512,DA
1337326578296155520,DA_MS
1337504664819782016,DA
1337576648471644288,DA
1337576648471644800,DA
1337576648471644800,DA
1337637877526582144,DA
1337637877526582144,DA
1337637877526582144,DA
1337783326595306752,DA
1337821633406997760,STAR
1337855099791936768,STAR
1337865137132658688,DA
1337876475847213440,DA
1337876475847213440,DA
1337876475847213440,DA
1337946019956816256,DA
1337946019956816256,DA
1337946019956816256,DA
1338059952551696896,DA
1338069435839955456,Unreli
1338071222546398208,DA
1338083695131423488,WD
1338083695131423488,DA
1338277213474019840,DA
1338388813904333952,DC
1338388813904333952,DC
1338388813904333952,DC
1338455643596995072,DAH
1338475155630893312,DA
1338590226394331264,DA
1338590226394331264,DA
1338599537883585280,DA
1338599537883585280,DA
1338718663095815296,DA
1338722545746290176,DA
1338737664031337984,STAR
1338775768981629056,WD
1338775768981629056,WD
1338775768981629056,WD
1338943341425719168,DA
1338943341425719168,DA
1338943341425719168,DA
1338985157226553216,DA
1338985157226553216,DA
1338985157226553216,DA
1339059855298436224,Unreli
1339103840060159488,DA
1339103840060159488,DA
1339103840060159488,DA
1339104866556051072,DA
1339104866556051072,DA
1339104866556051072,DA
1339210247873377152,DA
1339210247873377152,DA
1339210247873377152,DA
1339210247873377152,DA
1339225263079203200,DA
1339226534389587200,DA
1339226534389587200,DA
1339226534389587200,DA
1339337275825740160,STAR
1339345419084041600,DB
1339345419084041600,DB
1339345419084041600,DB
1339351775635494656,DA
1339358269626240512,DA
1339368611907518720,STAR
1339515774666609792,DA
1339515774666609792,DA
1339528870023091328,WD
1339677437236478720,STAR
1339702627220152576,DA
